Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_2,day_sin,day_cos
0.3766462076253963,0.25919070167886354,0.9440326731193864,0.3697005284791544,0.10804020100502514,0.7500000000007084,0.06698729810818971
0.2920291033249329,0.37972449418854926,0.9474593661282023,0.28667058132706985,0.01148600143575018,0.6294095225545995,0.017037086856360573
0.2531450695065442,0.22152389151958674,0.9559703152756795,0.24392248972401642,0.0010768126346015793,0.49999999999881994,0.0
0.3189730509714657,0.33241498062849767,0.9724064881377319,0.30299471520845567,0.007178750897343863,0.3705904774501487,0.017037086855088257
0.4550544671164946,0.11442100731812312,0.9582023143459566,0.4378156194950088,0.004307250538406317,0.25000000000354883,0.06698729810573179
0.5069760588570036,0.12027550581145072,0.9434635498812943,0.49348209042865526,0.0014357501794687725,0.1464466094063449,0.14644660940710752
0.5192819689456142,0.21519586741282823,0.9332950376039714,0.5112155020551967,0.010050251256281407,0.06698729810883053,0.24999999999818162
0.5635365010974718,0.17442961687473094,0.9338628326664786,0.5549031121550205,0.0,0.017037086856692307,0.37059047744416246
0.44331761645394685,0.34244511407662503,0.9291743728520911,0.4409864944216089,0.011127063890882987,0.0,0.4999999999998984
0.5123821234046012,0.350624192854068,0.9420477147078845,0.5029947152084556,0.02404881550610194,0.017037086854756578,0.6294095225486133
0.46349382164051706,0.3460611278519156,0.9527169491806817,0.44803288314738693,0.025843503230437905,0.06698729810509096,0.7499999999953413
0.23138362734737014,0.30396039603960395,0.9650218318861754,0.22489724016441573,0.008973438621679828,0.14644660940620124,0.8535533905927488
0.06672221770587757,0.28643994834266034,0.9791336974748063,0.07034644744568408,0.01722900215362527,0.24999999999707168,0.9330127018905287
0.04212564019185432,0.1279380111924236,0.9746451280859331,0.04310041103934234,0.0007178750897343862,0.3705904774499525,0.9829629131448592
0.047755263799691076,0.19616874730951359,0.9703092988893133,0.049911920140927775,0.01256281407035176,0.4999999999986167,1.0
0.043360295910901556,0.14085234610417563,0.9837437949296899,0.04427480916030534,0.0,0.6294095225473753,0.9829629131455752
0.047242094138687914,0.19083082221265604,0.979125064333505,0.04932472108044627,0.012203876525484566,0.7500000000005325,0.9330127018919119
0.15644053328997642,0.10331467929401636,0.978229209901549,0.1471520845566647,0.0014357501794687725,0.8535533905918424,0.853553390594705
0.04473721648646452,0.1574687903572966,0.9772178041937145,0.045566647093364644,0.010050251256281407,0.9330127018898878,0.7500000000040383
0.09298024550849525,0.14580284115368058,0.979015489847758,0.0916030534351145,0.0017946877243359657,0.9829629131445274,0.6294095225512855
0.3735112998943176,0.1975893241498063,0.9601208639782179,0.3600704638872578,0.009691313711414214,1.0,0.500000000002665
0.31737257133566377,0.09522169608265173,0.9478405525210434,0.3074574280681151,0.0007178750897343862,0.9829629131459069,0.37059047745386275
0.2483537923746037,0.10998708566508826,0.9459452459615162,0.2401644157369348,0.0104091888011486,0.9330127018925527,0.25000000000057754
0.19962299813023332,0.06823073611708996,0.9526226487141601,0.19119201409277747,0.0,0.8535533905956113,0.1464466094090638
0.23808023737907485,0.1644425312096427,0.9553739644380989,0.22795067527891955,0.011127063890882987,0.7499999999988471,0.06698729810711507
0.2676713275343468,0.11274214377959536,0.9665665000913121,0.2553141514973576,0.0,0.6294095225525235,0.017037086855804295
0.2563917567677425,0.16336633663366337,0.964072850430827,0.24450968878449791,0.01148600143575018,0.5000000000039466,0.0
0.2641604341110479,0.06366767111493758,0.9650384340809857,0.25002935995302406,0.0,0.3705904774480727,0.017037086855644534
0.2719748394439476,0.1343951786482996,0.9659429216542428,0.25754550792718733,0.011127063890882987,0.25000000000168743,0.06698729810680643
0.2971252337208357,0.264012053379251,0.9657722510915944,0.28526130358191426,0.0,0.14644660940997006,0.14644660940348242
0.3284641492561581,0.126302195436935,0.9512227516477679,0.31685261303581913,0.007178750897343863,0.06698729810775589,0.25000000000004297
0.3662100642224209,0.10215238915195868,0.9430119701824582,0.35525543159130946,0.005384063173007897,0.01703708685613603,0.3705904774462385
0.39851942931468987,0.25927679724494185,0.9376753606826823,0.3942454492072812,0.19597989949748745,0.0,0.49999999999477174
0.4649876026339322,0.15544554455445544,0.934468480733153,0.4596594245449207,0.010768126346015794,0.017037086855312855,0.6294095225506893
0.3307251442972116,0.09263882910030134,0.9466870320256339,0.3255431591309454,0.0,0.0669872981061656,0.7499999999972026
0.2650394276888058,0.1394317692638829,0.9571291484734283,0.2554315913094539,0.19059583632447955,0.14644660940257614,0.8535533905891237
0.23584464677668482,0.1711149375807146,0.9668826058804975,0.23253082795067528,0.4375448671931084,0.24999999999893296,0.9330127018916032
0.12760141451914478,0.11988807576409816,0.9645390400610961,0.12483852025836759,0.0208183776022972,0.3705904774450005,0.9829629131435322
0.05381168197707503,0.09797675419715884,0.9634917736124716,0.055314151497357605,0.005384063173007897,0.500000000000766,1.0
0.04987907487196163,0.13654756780025828,0.9793149934421331,0.05155607751027598,0.013639626704953339,0.6294095225494513,0.9829629131450188
0.046993130639785385,0.09427464485578993,0.9740700280577093,0.04803288314738696,0.0035893754486719313,0.7499999999960926,0.9330127018944753
0.049970530851150316,0.13232888506241927,0.9729676423223151,0.05284791544333529,0.015434314429289305,0.8535533905933623,0.8535533905931852
0.04674416714088285,0.09151958674128283,0.9685421612737204,0.04862008220786847,0.0035893754486719313,0.9330127018909624,0.7500000000021769
0.12138240793431429,0.13792509685751184,0.9643736822007871,0.12213740458015267,0.014716439339554918,0.9829629131432005,0.6294095225562375
0.27217807495325586,0.10904003443822644,0.9539999667956105,0.2657662947739284,0.0,1.0,0.5000000000005157
0.5912679863425737,0.15811450710288422,0.9409313831288497,0.5827363476218438,0.5638908829863604,0.9829629131453506,0.37059047745178675
0.24659072433135518,0.11295738269479122,0.9545823717895506,0.24533176746917204,0.3094041636755205,0.9330127018951161,0.2500000000050173
0.06663076172668889,0.16241928540680156,0.9654734115850117,0.06846741045214327,0.030509691313711416,0.8535533905940915,0.146446609407544
0.35387874969514677,0.10916917778734396,0.9575813922600569,0.34750440399295357,0.739770279971285,0.7500000000032869,0.0669872981096784
0.06564506950654418,0.17137322427894963,0.968075307555659,0.06776277157956548,0.0628140703517588,0.6294095225504475,0.017037086855248018
0.04579912202259979,0.10559621179509254,0.9706406786977239,0.045566647093364644,0.013280689160086146,0.5000000000017973,0.0
0.04605316640923502,0.15350839431769264,0.9839622798133915,0.046975924838520255,0.01615218951902369,0.37059047745302476,0.01703708685431765
0.06422750182911958,0.10443392165303488,0.9632221539687548,0.06365237815619496,0.0035893754486719313,0.24999999999982614,0.06698729810788107
0.20914966262905457,0.11838140335772708,0.9671017548519916,0.1977686435701703,0.015434314429289305,0.14644660940845028,0.1464466094050022
0.32184883342817655,0.1865260439087387,0.9507346471203494,0.3115678214914856,0.0035893754486719313,0.06698729811031923,0.24999999999560307
0.33605499552881885,0.13340507963839862,0.946884930187771,0.3261303581914269,0.015793251974156496,0.017037086855579753,0.3705904774483145
0.2807850987724575,0.09418854928971158,0.9605897099596568,0.26788021139166174,0.0010768126346015793,0.0,0.49999999999692096
0.4482155922282741,0.3065432630219544,0.9615785366825496,0.4396946564885496,0.5793251974156497,0.017037086853985972,0.6294095225457372
0.21993130639785385,0.13753766681015928,0.9597529593412251,0.22348796241926014,0.26812634601579327,0.06698729810724025,0.7499999999990639
0.10974717502642063,0.18854928971157986,0.9669622964155863,0.10616559013505579,0.02512562814070352,0.14644660940409593,0.8535533905906434
0.05848609869116332,0.08665518725785622,0.9826925439543108,0.05578391074574281,0.0035893754486719313,0.2500000000007943,0.9330127018926779
0.07009084627266077,0.18854928971157986,0.9794418342104827,0.06999412800939518,0.015434314429289305,0.3705904774470765,0.9829629131440885
0.03942768880578815,0.07318123116659492,0.9714488735410822,0.03922489724016441,0.0035893754486719313,0.4999999999956393,1.0
0.11955836923827332,0.15962117950925528,0.9784702737701925,0.11426893716970052,0.015075376884422112,0.6294095225515273,0.9829629131444626
0.04725733680188603,0.08842014636246233,0.980794581043614,0.04732824427480915,0.0035893754486719313,0.749999999997954,0.9330127018934007
0.044051296642549385,0.1258286698235041,0.9819215380273273,0.04392248972401644,0.010050251256281407,0.8535533905897372,0.8535533905968103
0.04004247622144541,0.09969866551872578,0.9753942191157672,0.03945977686435702,0.004307250538406317,0.9330127018920371,0.7500000000003156
0.04322819282985123,0.08596642272922946,0.972519383062441,0.041573693482090425,0.0,0.9829629131437567,0.6294095225541615
0.23269957727014065,0.24834266035299182,0.9694951272558233,0.22677627715795654,0.011127063890882987,1.0,0.5000000000056424
0.44471994146817334,0.11390443392165303,0.9554589676755268,0.4299471520845567,0.20710696338837042,0.9829629131447943,0.3705904774497107
0.2111921794976018,0.139948342660353,0.9687294340311791,0.19823840281855545,0.01148600143575018,0.9330127018940415,0.25000000000315603
0.23020994228111538,0.06091261300043048,0.9585994388458154,0.22019964768056371,0.06963388370423547,0.8535533905925718,0.14644660940602428
0.44087879034224864,0.2133448127421438,0.9583311473776834,0.42536699941280093,0.5419956927494616,0.7500000000014256,0.06698729810860377
0.2166033249329323,0.09315540249677143,0.9666714259625123,0.20528479154433354,0.0017946877243359657,0.6294095225553995,0.0170370868565749
0.21772620112186,0.14227292294446836,0.9661189049192304,0.20716382853787435,0.010050251256281407,0.49999999999964806,0.0
0.19737724575237786,0.11967283684890227,0.9723619942556406,0.1874339401056958,0.0010768126346015793,0.3705904774509487,0.01703708685487393
0.04285220713763108,0.09225139905294878,0.9790745936612821,0.04357017028772754,0.004307250538406317,0.250000000004266,0.06698729810531773
0.07140171530769857,0.14098148945329314,0.9726767718692412,0.0729301233118027,0.0068198133524766695,0.14644660940693055,0.14644660940652193
0.08741667344118366,0.09991390443392166,0.9679238955389903,0.08373458602466236,0.0,0.06698729810924459,0.24999999999746442
0.43240895049183,0.20400344382264313,0.9532608370826624,0.4190252495596007,0.011127063890882987,0.017037086856906636,0.37059047744336254
0.4951782375416633,0.11325871717606545,0.943296199757608,0.4830299471520846,0.0,0.0,0.49999999999907024
0.5449963417608324,0.342918639690056,0.9417236398651903,0.5332941867293013,0.011127063890882987,0.017037086854542194,0.6294095225478133
0.5557576619787009,0.2072750753336203,0.9403177660086665,0.5426893716970053,0.0,0.06698729810831483,0.7500000000009253
0.4662679863425738,0.1137752905725355,0.9517460528281839,0.44932472108044624,0.007896625987078248,0.14644660940561566,0.8535533905921633
0.363044671164946,0.1981058975462764,0.9658140886225159,0.3448032883147387,0.002871500358937545,0.24999999999635447,0.9330127018901146
0.23410698317209983,0.2008609556607835,0.9699367456377733,0.22278332354668232,0.0,0.3705904774491526,0.9829629131446448
0.21308735062190068,0.1573396470081791,0.971021865090565,0.2003523194362889,0.011127063890882987,0.4999999999977886,1.0
0.19432871311275507,0.05075333620318554,0.9708445536499926,0.1814445096887845,0.0,0.6294095225465753,0.9829629131457895
0.04612429883749288,0.15479982780886786,0.9744844188401708,0.046975924838520255,0.010768126346015794,0.7499999999998153,0.933012701892326
0.03760873099747988,0.05488592337494619,0.9751737419686883,0.035936582501468,0.0,0.8535533905912569,0.8535533905952906
0.04431042191691732,0.1366767111493758,0.9720233094815135,0.044509688784497944,0.008255563531945441,0.9330127018894737,0.7500000000047555
0.045067474189090316,0.0686612139474817,0.9756133680872613,0.042982971227246036,0.002871500358937545,0.982962913144313,0.6294095225520855
0.19517722136411675,0.10826517434352131,0.9614410705095213,0.18919553728714034,0.0,1.0,0.5000000000034931
0.23824790667425413,0.1975893241498063,0.954272242790497,0.23229594832648268,0.010768126346015794,0.9829629131442381,0.3705904774476346
0.39262051865701975,0.06676711149375807,0.950220643169027,0.37980035231943626,0.20172290021536254,0.9330127018929668,0.25000000000129474
0.2694445573530607,0.09143349117520448,0.9551149701990604,0.26083382266588373,0.011127063890882987,0.853553390596197,0.14644660940964938
0.07877916429558574,0.1392595781317262,0.9305264555974301,0.08115091015854374,0.0,0.7499999999995643,0.06698729810752913
0.12485773514348426,0.16939302625914765,0.9669417096940217,0.1262477980035232,0.16511127063890885,0.6294095225533234,0.017037086856018624
0.2573317209982928,0.0832974601808007,0.9634499360815502,0.24873752201996477,0.4278535534816942,0.5000000000047747,0.0
0.156069628485489,0.15303486870426175,0.9695130576262183,0.15278919553728712,0.025843503230437905,0.37059047744887263,0.017037086855430206
0.04685594667100235,0.05901851054670684,0.9678667839888434,0.04803288314738696,0.0035893754486719313,0.25000000000240463,0.06698729810639231
0.20731038126981546,0.1251399052948773,0.9559132037255326,0.19812096300645918,0.015434314429289305,0.14644660941055565,0.14644660940289683
0.26714799609787826,0.19117520447696942,0.9364368369498449,0.26541397533763944,0.0035893754486719313,0.06698729810816995,0.24999999999932576
0.3724239899195188,0.15475678002582868,0.9319582288778577,0.3669994128009395,0.015075376884422112,0.01703708685635036,0.3705904774454386
0.3349016340134949,0.12195436934997848,0.9363657795560575,0.3296535525543159,0.0035893754486719313,0.0,0.5000000000012196
0.3715195919030973,0.32449418854928974,0.9343728520910466,0.3678214914856136,0.012921751615218953,0.01703708685509847,0.6294095225498894
0.14972359970734087,0.05721050365906156,0.9495612039911677,0.14456840869054607,0.0007178750897343862,0.06698729810575149,0.7499999999964854
0.04272010405658076,0.12070598364184244,0.9677080670064583,0.042513211978860835,0.004307250538406317,0.14644660940713544,0.853553390593683
0.04122124217543289,0.11554024967714163,0.9776049673766873,0.04133881385789783,0.0068198133524766695,0.24999999999821576,0.9330127018911892
0.0406877489634989,0.10219543693499786,0.9789112280643503,0.04028185554903112,0.0,0.3705904774442006,0.982962913143318
0.041460043898870015,0.11971588463194147,0.9740328391413345,0.04133881385789783,0.011127063890882987,0.4999999999999378,1.0
0.0407944476058857,0.10236762806715455,0.9835319509239122,0.04028185554903112,0.0,0.6294095225486513,0.9829629131452332
0.04174457361190147,0.1207920792079208,0.9793681204655256,0.04133881385789783,0.011127063890882987,0.7499999999953755,0.9330127018948893
0.04028127794488253,0.09332759362892812,0.9776414922052696,0.040046975924838524,0.0,0.8535533905927767,0.8535533905937709
0.12298288757011626,0.10856650882479552,0.9766845416964124,0.11732237228420435,0.008255563531945441,0.9330127018905483,0.7500000000028941
0.07310889358588732,0.11119242359018512,0.9774416017797554,0.0716382853787434,0.002871500358937545,0.9829629131448694,0.6294095225500094
0.2626615722299,0.13697804563065002,0.9599880464197368,0.253904873752202,0.0,1.0,0.5000000000013438
0.4183196488090399,0.13951786482996126,0.9580807862799463,0.4025836758661186,0.011127063890882987,0.9829629131455649,0.37059047745258666
0.2890466222258353,0.05880327163151098,0.9544920558497834,0.2772753963593658,0.0,0.9330127018918921,0.2499999999994334
0.20500873912690026,0.12195436934997848,0.9550087161522754,0.19624192601291837,0.010768126346015794,0.853553390594677,0.1464466094081296
0.19092451833184293,0.10421868273783899,0.9496940215496489,0.18532002348796242,0.0,0.7500000000040041,0.06698729811009246
0.18725103650109748,0.4959104606112785,0.9570793418889978,0.19436288901937757,0.012203876525484566,0.6294095225512474,0.017037086855462402
0.1024154540281278,0.3200172191132157,0.9590191423306161,0.10710510863182619,0.0,0.5000000000026255,0.0
0.12431408015608487,0.20882479552303057,0.9595982268855944,0.1250733998825602,0.012203876525484566,0.3705904774538247,0.017037086854103323
0.22126757987155515,0.12746448557899268,0.9636936563013632,0.21045214327657075,0.0,0.25000000000054334,0.06698729810746695
0.2394927241687668,0.17894963409384418,0.9634379825012868,0.22818555490311215,0.01148600143575018,0.14644660940903587,0.14644660940441656
0.22815218274936996,0.11855359448988377,0.9516829644879055,0.2199647680563711,0.0,0.06698729811073328,0.24999999999488592
0.4095652792455898,0.3947051226861817,0.9463556522172233,0.4012918379330593,0.011127063890882987,0.01703708685579408,0.3705904774475146
0.6002814811803918,0.31937150236762807,0.9459505586638555,0.5827363476218438,0.0,0.0,0.49999999999609285
0.5389907324607756,0.18054240206629357,0.938477578735909,0.5302407516147974,0.012203876525484566,0.01703708685565475,0.6294095225519654
0.6933379400048777,0.08514851485148515,0.936906347019076,0.6853787433940106,0.0,0.06698729810682613,0.7499999999983467
0.4671977887976587,0.11523891519586742,0.9530974714857304,0.457428068115091,0.008255563531945441,0.14644660940351029,0.8535533905900579
0.36875050808877324,0.1585880327163151,0.963976557700928,0.361714621256606,0.002871500358937545,0.2500000000000771,0.9330127018922638
0.2588559873181042,0.1065002152389152,0.9683210200388492,0.2620082207868467,0.0007178750897343862,0.3705904774462766,0.9829629131438742
0.2626006015771076,0.151614291863969,0.9714774293161557,0.26600117439812093,0.0104091888011486,0.49999999999481115,1.0
0.2592421347857898,0.0879896685320706,0.9715923165042419,0.26459189665296534,0.0,0.6294095225507274,0.982962913144677
0.2700288594423218,0.13775290572535515,0.9709773712084738,0.26975924838520254,0.011127063890882987,0.7499999999972368,0.9330127018938147
0.2883302170555239,0.083125269048644,0.9682639084887024,0.2873752201996477,0.0,0.8535533905891516,0.853553390597396
0.33977420534915864,0.1456306500215239,0.9660451911742733,0.3357604227833235,0.010050251256281407,0.933012701891623,0.7500000000010328
0.2514074059019592,0.09276797244941885,0.9661155844802684,0.255079271873165,0.0010768126346015793,0.9829629131435424,0.6294095225549614
0.613268230225185,0.07171760654326302,0.9473889728222072,0.5983558426306518,0.0,1.0,0.49999999999919453
0.6387946101942932,0.12315970727507533,0.9527129646539274,0.6185554903112156,0.011127063890882987,0.9829629131450086,0.37059047745051066
0.4948378180635721,0.10090400344382264,0.9595238490528448,0.4766881972988843,0.0,0.9330127018944555,0.25000000000387324
0.4530373546866109,0.26207490314248816,0.9528477744757857,0.44251321197886084,0.011127063890882987,0.8535533905931574,0.14644660940660986
0.48151573042842044,0.13654756780025828,0.9471817774309764,0.4687022900763359,0.0,0.7500000000021428,0.06698729810901782
0.4464271197463621,0.11747739991390443,0.9513316620457225,0.4351145038167939,0.0035893754486719313,0.6294095225561994,0.017037086856789285
0.5192108365173563,0.20882479552303057,0.9556920624906613,0.5042865531415149,0.007537688442211056,0.5000000000004762,0.0
0.5728142020973905,0.3162720619888076,0.9582826689688377,0.5552554315913094,0.0,0.3705904774517486,0.0170370868546596
0.617190675554833,0.42742143779595354,0.9615200969568177,0.595302407516148,0.011127063890882987,0.2500000000049832,0.06698729810490361
0.662918665149175,0.5199311235471373,0.9581863762389389,0.641808573106283,0.023330940416367553,0.14644660940751614,0.14644660940593635
0.8311112917648972,0.278906586310805,0.9309614331014561,0.8230182031708748,0.014357501794687725,0.0669872981096587,0.2499999999967472
0.5913238761076336,0.12884201463624623,0.9483193598193682,0.5765120375807399,0.0003589375448671931,0.017037086855237804,0.3705904774495906
0.6276674660596699,0.26517434352130864,0.9512234157355604,0.6095126247798003,0.012921751615218953,0.0,0.49999999999824213
0.6373567189659377,0.16112785191562634,0.9503846728537513,0.619964768056371,0.007537688442211056,0.017037086854327865,0.6294095225470133
0.5012448174945127,0.30447696943607405,0.9506868327992962,0.4894891368173811,0.00466618808327351,0.06698729810790077,0.7500000000002081
0.6596923014389074,0.37326732673267327,0.9490757558149189,0.6450968878449794,0.010768126346015794,0.14644660940503007,0.8535533905915775
0.8478680595073571,0.16538958243650453,0.9557744093769198,0.8209042865531415,0.0007178750897343862,0.24999999999563727,0.9330127018897005
0.6139744736200309,0.11708996986655189,0.9527508176580946,0.6017615971814445,0.010768126346015794,0.3705904774483526,0.9829629131444304
0.4993039183806195,0.06685320705983641,0.9467660584729302,0.4938344098649442,0.0007178750897343862,0.49999999999696043,1.0
0.3510436143402975,0.13396470081790787,0.973948499991699,0.35466823253082796,0.007896625987078248,0.6294095225457754,0.9829629131460038
0.24491403137956266,0.0928540680154972,0.9836282436538111,0.25883734586024665,0.003230437903804738,0.749999999999098,0.9330127018927401
0.24023961466547436,0.08768833405079639,0.9796603190941843,0.2560187903699354,0.0010768126346015793,0.8535533905906714,0.8535533905958762
0.24874502073002197,0.1400774860094705,0.979538791028174,0.26541397533763944,0.010050251256281407,0.9330127018926977,0.7499999999991716
0.2888789529306561,0.0654326302195437,0.9785632460611294,0.29759248385202586,0.0,0.9829629131440987,0.6294095225528854
0.22504267945695475,0.12871287128712872,0.9674245015191009,0.24556664709336465,0.011127063890882987,1.0,0.5000000000043212
0.21762966425493863,0.06749892380542402,0.9630548038450684,0.23241338813857898,0.0,0.9829629131444524,0.3705904774484346
0.4154641899032599,0.12126560482135171,0.9558474590340843,0.4160892542571932,0.008255563531945441,0.9330127018933809,0.2500000000020119
0.4077920494268759,0.13727938011192423,0.9431301778095065,0.4008220786846741,0.18664752333094042,0.8535533905967825,0.14644660941023496
0.31901877896106007,0.1492036160137753,0.9469951687613103,0.3105108631826189,0.03374012921751615,0.7500000000002816,0.06698729810794318
0.2286399479717096,0.2829100301334481,0.9440632211578371,0.22712859659424545,0.13603732950466618,0.6294095225541234,0.017037086856233008
0.4938521258434274,0.2053379250968575,0.9455135888964522,0.4857310628302995,0.6572146446518307,0.500000000005603,0.0
0.20905820664986588,0.14128282393456737,0.9719376421562932,0.198825601879037,0.033022254127781765,0.37059047744967255,0.017037086855215877
0.4720398748069263,0.3014205768402927,0.9689685056364452,0.45179095713446854,0.6593682699210338,0.25000000000312184,0.06698729810597825
0.3059405739370783,0.16284976323719327,0.9717490412232498,0.2928948913681738,0.01866475233309404,0.14644660940599635,0.14644660940745613
0.25706751483619217,0.12634524321997417,0.9483983862666645,0.2512037580739871,0.011127063890882987,0.06698729810858406,0.24999999999860856
0.0770059344768718,0.1541971588463194,0.9608938621685787,0.07433940105695831,0.012921751615218953,0.017037086856564687,0.37059047744463863
0.06920677180717015,0.07391304347826087,0.961943784968373,0.06517909571344686,0.0,0.0,0.5000000000003914
0.07226546622225836,0.09733103745157125,0.9640257001975663,0.06893716970052848,0.0,0.017037086854884143,0.6294095225490894
0.07377957076660434,0.12996125699526476,0.965084920226454,0.07058132706987669,0.01256281407035176,0.06698729810533743,0.7499999999957682
0.07312921713681814,0.11102023245802842,0.9697468165291453,0.06940692894891368,0.0,0.14644660940654985,0.8535533905930974
0.07413015202016096,0.1319414550150667,0.9686079059651688,0.0709336465061656,0.009691313711414214,0.24999999999749856,0.9330127018907751
0.1523605804406146,0.1659061558329746,0.97264888018196,0.146095126247798,0.003230437903804738,0.3705904774434006,0.9829629131431036
0.18394337858710672,0.13159707275075333,0.9749120913784802,0.17369348209042865,0.0,0.4999999999991097,1.0
0.06676286480773921,0.15923374946190272,0.9902996696163234,0.06494421608925426,0.012921751615218953,0.6294095225478514,0.9829629131454476
0.08992663198113976,0.09517864829961256,0.9892856075573192,0.08455666470933647,0.0,0.7500000000009595,0.9330127018916654
0.08820421103975287,0.07059836418424452,0.9910686832799297,0.08267762771579566,0.0,0.853553390592191,0.8535533905943564
0.09451975449150476,0.18088678433060698,0.9885398369664471,0.08843217850851438,0.013280689160086146,0.9330127018901343,0.7500000000036113
0.040250792618486304,0.0892811020232458,0.9841933823651488,0.03840281855549031,0.0,0.982962913144655,0.6294095225508094
0.10316234452483537,0.07102884201463625,0.9698025999037074,0.09982384028185555,0.003230437903804738,1.0,0.5000000000021719
0.398001178765954,0.2438226431338786,0.9658459648365515,0.38015267175572515,0.00933237616654702,0.9829629131457793,0.3705904774533866
0.22764409397609953,0.2353852776582006,0.972972290936862,0.21585437463300058,0.0,0.9330127018923062,0.25000000000015055
0.2919986179985367,0.34278949634093847,0.9655192336426877,0.278919553728714,0.01256281407035176,0.8535533905952627,0.14644660940871518
0.464078123729778,0.2024537236332329,0.9629824182756961,0.4473282442748091,0.0,0.7500000000047213,0.06698729811050658
0.44395780830826764,0.4179939733103746,0.9604741586837781,0.43852025836758657,0.0,0.6294095225520473,0.01703708685567673
0.33913909438257056,0.262031855359449,0.9653917287865457,0.33364650616559016,0.012203876525484566,0.5000000000034537,0.0
0.2718884643524917,0.11416272061988808,0.9782491325353212,0.2615384615384615,0.0,0.37059047744759654,0.017037086855772154
0.2652731485245102,0.20529487731381835,0.979538791028174,0.2528479154433353,0.007537688442211056,0.25000000000126055,0.0669872981070529
0.5903229412242907,0.5860525182953078,0.9630388657380506,0.5742806811509101,0.005025125628140704,0.14644660940962145,0.14644660940383103
0.31579749613852537,0.3693499784761085,0.9536128036126377,0.30839694656488553,0.0,0.06698729810750942,0.25000000000046985
0.369339891065767,0.2671545415411107,0.9558448026829148,0.35713446858485026,0.09798994974874373,0.017037086856008465,0.3705904774467147
0.2483791968132672,0.19845027981058977,0.9615811930337191,0.23875513799177922,0.10947595118449391,0.0,0.4999999999952647
0.3013677749776441,0.2867412828239346,0.9631982468082281,0.2894891368173811,0.0010768126346015793,0.01703708685544042,0.6294095225511654
0.5848406633607024,0.193542832544124,0.950532764431458,0.568761009982384,0.3578607322325915,0.06698729810641207,0.7499999999976295
0.6424579302495732,0.08984072320275507,0.9473630733983033,0.6251321197886083,0.03194544149318019,0.1464466094029247,0.8535533905894723
0.39512539630924315,0.19298321136461472,0.9691086281606429,0.3741632413388139,0.02656137832017229,0.2499999999993599,0.9330127018918497
0.36952280302414436,0.09560912613000432,0.9748768947254828,0.3462125660598943,0.003948312993539124,0.3705904774454767,0.9829629131436599
0.3662253068856191,0.16160137752905726,0.9619218700712235,0.3486788021139166,0.016511127063890883,0.500000000001259,1.0
0.36749044793106256,0.0631510977184675,0.9765185197483108,0.34398120963006457,0.003948312993539124,0.6294095225499274,0.9829629131448914
0.37330298349727664,0.10817907877744296,0.9782770242226023,0.3491485613623018,0.0035893754486719313,0.7499999999965196,0.9330127018942287
0.45613669620356073,0.15622040464916057,0.975720950309631,0.42877275396359366,0.016870064608758076,0.8535533905937108,0.8535533905928367
0.3639541500691001,0.08583727938011193,0.9699320970232266,0.34280681150910164,0.0007178750897343862,0.9330127018912089,0.75000000000175
